age;job;education;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
37;admin.;high.school;1.4;93.918;-42.7;4.961;5228.1;no
45;self-employed;university.degree;-1.8;92.893;-46.2;1.25;5099.1;no
30;admin.;university.degree;-0.1;93.2;-42;4.021;5195.8;no
51;management;university.degree;-1.8;92.893;-46.2;1.334;5099.1;no
49;self-employed;basic.9y;1.1;93.994;-36.4;4.858;5191;no
31;technician;university.degree;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
41;technician;professional.course;1.4;93.444;-36.1;4.963;5228.1;no
58;retired;basic.4y;-1.8;93.075;-47.1;1.365;5099.1;no
49;blue-collar;basic.4y;1.1;93.994;-36.4;4.86;5191;no
39;technician;professional.course;1.1;93.994;-36.4;4.855;5191;no
48;technician;basic.6y;1.1;93.994;-36.4;4.857;5191;no
50;entrepreneur;basic.4y;1.4;93.918;-42.7;4.958;5228.1;no
54;blue-collar;unknown;1.4;93.444;-36.1;4.964;5228.1;no
38;blue-collar;unknown;1.1;93.994;-36.4;4.856;5191;no
51;blue-collar;basic.4y;1.4;93.444;-36.1;4.968;5228.1;no
36;admin.;university.degree;1.1;93.994;-36.4;4.859;5191;no
35;blue-collar;basic.6y;-0.1;93.2;-42;4.153;5195.8;no
44;admin.;high.school;1.4;93.444;-36.1;4.965;5228.1;no
43;blue-collar;basic.4y;-1.8;92.893;-46.2;1.281;5099.1;no
30;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
41;technician;basic.4y;1.1;93.994;-36.4;4.856;5191;no
27;management;university.degree;1.1;93.994;-36.4;4.856;5191;no
45;blue-collar;high.school;-1.1;94.767;-50.8;1.05;4963.6;yes
26;admin.;high.school;1.1;93.994;-36.4;4.864;5191;no
36;technician;professional.course;1.1;93.994;-36.4;4.857;5191;no
24;student;high.school;-2.9;92.469;-33.6;1.029;5076.2;no
46;management;university.degree;-0.1;93.2;-42;4.076;5195.8;no
61;blue-collar;basic.6y;-1.8;93.876;-40;0.695;5008.7;yes
50;admin.;basic.9y;1.1;93.994;-36.4;4.857;5191;no
49;technician;professional.course;1.1;93.994;-36.4;4.856;5191;no
55;admin.;basic.4y;-1.8;93.075;-47.1;1.405;5099.1;no
54;blue-collar;basic.4y;1.4;93.444;-36.1;4.964;5228.1;no
40;blue-collar;basic.9y;1.4;93.918;-42.7;4.962;5228.1;no
58;blue-collar;basic.4y;-1.8;92.893;-46.2;1.281;5099.1;no
58;entrepreneur;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
36;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
30;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
45;admin.;university.degree;1.4;93.918;-42.7;4.958;5228.1;no
40;management;university.degree;-0.1;93.2;-42;4.021;5195.8;no
42;self-employed;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
43;blue-collar;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
24;student;high.school;1.4;93.918;-42.7;4.962;5228.1;no
49;management;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
55;unemployed;basic.4y;-1.1;94.199;-37.5;0.879;4963.6;no
49;admin.;high.school;1.4;93.444;-36.1;4.966;5228.1;no
48;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
49;admin.;high.school;1.4;93.444;-36.1;4.966;5228.1;no
40;blue-collar;high.school;1.1;93.994;-36.4;4.857;5191;no
35;services;high.school;-1.8;92.893;-46.2;1.313;5099.1;no
32;admin.;professional.course;1.1;93.994;-36.4;4.857;5191;no
67;housemaid;professional.course;-1.1;94.767;-50.8;1.039;4963.6;yes
41;technician;university.degree;-1.8;92.893;-46.2;1.313;5099.1;no
73;retired;university.degree;-1.8;92.843;-50;1.531;5099.1;yes
32;management;basic.4y;1.1;93.994;-36.4;4.858;5191;no
33;management;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
36;technician;professional.course;-1.8;92.893;-46.2;1.27;5099.1;no
40;technician;professional.course;-0.1;93.2;-42;4.076;5195.8;no
25;blue-collar;basic.9y;1.4;93.918;-42.7;4.962;5228.1;no
60;entrepreneur;unknown;-2.9;92.201;-31.4;0.883;5076.2;no
45;management;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
33;technician;university.degree;-0.1;93.2;-42;4.12;5195.8;no
31;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
48;self-employed;university.degree;1.1;93.994;-36.4;4.86;5191;no
42;services;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
40;management;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
30;technician;university.degree;-1.7;94.055;-39.8;0.748;4991.6;no
41;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
36;housemaid;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
41;management;basic.6y;-0.1;93.2;-42;4.076;5195.8;no
60;unknown;university.degree;1.1;93.994;-36.4;4.86;5191;no
32;services;high.school;-1.8;92.893;-46.2;1.281;5099.1;no
44;self-employed;professional.course;-1.8;92.893;-46.2;1.354;5099.1;yes
25;services;high.school;1.4;93.918;-42.7;4.957;5228.1;no
30;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;yes
25;admin.;university.degree;1.4;94.465;-41.8;4.967;5228.1;no
31;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
44;blue-collar;basic.4y;1.4;94.465;-41.8;4.866;5228.1;no
29;technician;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
47;admin.;university.degree;1.1;93.994;-36.4;4.855;5191;no
18;student;unknown;-3.4;92.379;-29.8;0.809;5017.5;yes
25;admin.;high.school;1.1;93.994;-36.4;4.856;5191;no
29;technician;professional.course;1.1;93.994;-36.4;4.864;5191;yes
53;unknown;unknown;1.4;93.444;-36.1;4.965;5228.1;no
36;self-employed;basic.9y;1.4;93.444;-36.1;4.964;5228.1;no
45;blue-collar;basic.9y;1.4;94.465;-41.8;4.865;5228.1;no
31;technician;university.degree;-0.1;93.798;-40.4;4.794;5195.8;yes
54;admin.;unknown;1.4;94.465;-41.8;4.967;5228.1;no
51;blue-collar;basic.4y;1.4;94.465;-41.8;4.961;5228.1;no
44;entrepreneur;basic.4y;-1.8;92.893;-46.2;1.344;5099.1;yes
24;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
40;admin.;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
39;services;basic.4y;1.1;93.994;-36.4;4.86;5191;no
44;blue-collar;basic.4y;-1.8;92.893;-46.2;1.344;5099.1;no
44;management;university.degree;-1.8;93.075;-47.1;1.479;5099.1;no
52;entrepreneur;basic.9y;1.4;94.465;-41.8;4.961;5228.1;no
51;blue-collar;high.school;-1.8;92.893;-46.2;1.281;5099.1;yes
38;management;university.degree;-1.8;92.893;-46.2;1.313;5099.1;yes
34;technician;professional.course;-1.8;92.893;-46.2;1.313;5099.1;no
23;blue-collar;high.school;1.4;93.918;-42.7;4.957;5228.1;no
30;admin.;university.degree;1.1;93.994;-36.4;4.856;5191;no
26;blue-collar;basic.6y;1.1;93.994;-36.4;4.859;5191;no
24;unknown;university.degree;-2.9;92.963;-40.8;1.262;5076.2;no
34;admin.;basic.6y;-0.1;93.2;-42;4.12;5195.8;no
59;unknown;unknown;1.4;94.465;-41.8;4.866;5228.1;yes
32;management;university.degree;-1.8;92.893;-46.2;1.344;5099.1;no
27;self-employed;university.degree;1.4;94.465;-41.8;4.864;5228.1;no
39;housemaid;basic.4y;1.4;93.444;-36.1;4.963;5228.1;no
29;blue-collar;professional.course;-1.8;92.893;-46.2;1.281;5099.1;no
42;technician;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
60;management;unknown;1.4;93.918;-42.7;4.96;5228.1;no
30;technician;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
38;management;university.degree;-1.8;92.893;-46.2;1.281;5099.1;no
49;blue-collar;basic.6y;1.4;93.444;-36.1;4.963;5228.1;no
30;admin.;university.degree;-1.8;92.893;-46.2;1.299;5099.1;no
41;blue-collar;high.school;-1.8;92.893;-46.2;1.25;5099.1;no
56;blue-collar;basic.9y;1.4;94.465;-41.8;4.967;5228.1;no
58;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
52;blue-collar;basic.4y;-1.8;93.075;-47.1;1.41;5099.1;no
32;admin.;professional.course;1.4;93.918;-42.7;4.963;5228.1;no
51;management;university.degree;-1.8;93.876;-40;0.697;5008.7;no
31;self-employed;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
34;technician;professional.course;1.4;93.444;-36.1;4.963;5228.1;no
60;retired;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
36;admin.;university.degree;-1.8;92.893;-46.2;1.313;5099.1;no
30;services;basic.9y;1.1;93.994;-36.4;4.86;5191;no
51;admin.;university.degree;-2.9;92.963;-40.8;1.268;5076.2;no
26;blue-collar;basic.9y;1.4;93.918;-42.7;4.96;5228.1;no
39;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
38;entrepreneur;university.degree;1.1;93.994;-36.4;4.857;5191;no
41;blue-collar;basic.9y;1.1;93.994;-36.4;4.856;5191;no
43;unknown;high.school;1.1;93.994;-36.4;4.857;5191;no
60;entrepreneur;basic.4y;1.1;93.994;-36.4;4.86;5191;no
28;blue-collar;basic.6y;1.4;94.465;-41.8;4.864;5228.1;no
34;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
64;unemployed;basic.9y;-1.1;94.601;-49.5;0.959;4963.6;no
35;blue-collar;professional.course;1.1;93.994;-36.4;4.858;5191;no
40;blue-collar;basic.9y;1.4;93.918;-42.7;4.961;5228.1;no
46;blue-collar;basic.6y;-1.8;92.893;-46.2;1.327;5099.1;no
33;admin.;university.degree;-2.9;92.963;-40.8;1.262;5076.2;yes
74;retired;university.degree;-1.1;94.601;-49.5;0.977;4963.6;no
40;management;high.school;1.4;93.444;-36.1;4.965;5228.1;no
46;services;high.school;1.4;93.918;-42.7;4.962;5228.1;no
41;entrepreneur;professional.course;1.4;93.918;-42.7;4.963;5228.1;no
30;technician;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
44;admin.;university.degree;-1.8;92.893;-46.2;1.344;5099.1;no
47;blue-collar;high.school;1.4;93.444;-36.1;4.965;5228.1;no
50;blue-collar;basic.4y;1.1;93.994;-36.4;4.859;5191;no
29;technician;professional.course;-1.8;92.893;-46.2;1.244;5099.1;no
51;blue-collar;basic.4y;-1.8;92.893;-46.2;1.291;5099.1;no
52;blue-collar;basic.4y;1.1;93.994;-36.4;4.859;5191;no
27;admin.;high.school;-1.8;93.075;-47.1;1.41;5099.1;no
44;self-employed;basic.9y;1.4;94.465;-41.8;4.864;5228.1;no
34;unemployed;basic.9y;-1.8;92.893;-46.2;1.299;5099.1;no
23;student;high.school;-1.1;94.601;-49.5;1.032;4963.6;yes
30;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
26;student;high.school;-1.8;92.893;-46.2;1.244;5099.1;no
35;technician;university.degree;-1.8;92.893;-46.2;1.299;5099.1;no
24;technician;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
38;unemployed;basic.4y;1.4;93.918;-42.7;4.961;5228.1;yes
36;admin.;high.school;1.1;93.994;-36.4;4.86;5191;no
24;technician;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
31;management;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
41;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
39;unemployed;university.degree;1.1;93.994;-36.4;4.855;5191;no
36;technician;professional.course;1.4;94.465;-41.8;4.865;5228.1;no
47;retired;basic.4y;1.1;93.994;-36.4;4.856;5191;no
33;technician;professional.course;-1.8;93.075;-47.1;1.41;5099.1;yes
34;blue-collar;professional.course;-0.1;93.2;-42;4.153;5195.8;no
42;technician;professional.course;1.1;93.994;-36.4;4.859;5191;no
51;blue-collar;high.school;-0.1;93.2;-42;4.021;5195.8;no
34;blue-collar;basic.6y;1.4;93.918;-42.7;4.957;5228.1;no
33;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
37;management;university.degree;-1.7;94.215;-40.3;0.896;4991.6;yes
33;blue-collar;basic.9y;-1.7;94.215;-40.3;0.827;4991.6;no
36;housemaid;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
43;services;high.school;-0.1;93.2;-42;4.076;5195.8;no
47;blue-collar;basic.6y;1.4;93.918;-42.7;4.962;5228.1;no
32;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
42;admin.;university.degree;-1.7;94.027;-38.3;0.898;4991.6;no
36;admin.;university.degree;-0.1;93.2;-42;4.021;5195.8;no
42;blue-collar;basic.9y;1.1;93.994;-36.4;4.858;5191;no
31;blue-collar;basic.9y;-1.8;93.075;-47.1;1.483;5099.1;no
41;admin.;basic.6y;1.4;93.918;-42.7;4.96;5228.1;no
31;technician;basic.9y;1.4;93.918;-42.7;4.958;5228.1;yes
36;technician;professional.course;-2.9;92.963;-40.8;1.268;5076.2;yes
46;services;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
35;admin.;high.school;-0.1;93.2;-42;4.191;5195.8;no
30;technician;high.school;1.1;93.994;-36.4;4.86;5191;no
35;technician;university.degree;1.1;93.994;-36.4;4.857;5191;no
47;management;basic.4y;1.1;93.994;-36.4;4.857;5191;no
35;management;high.school;-1.8;92.893;-46.2;1.313;5099.1;no
77;management;unknown;-1.7;94.027;-38.3;0.905;4991.6;yes
39;technician;professional.course;1.1;93.994;-36.4;4.858;5191;no
37;admin.;high.school;1.4;93.918;-42.7;4.961;5228.1;no
31;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
49;technician;high.school;1.4;93.918;-42.7;4.958;5228.1;no
57;self-employed;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
33;blue-collar;basic.9y;1.4;94.465;-41.8;4.958;5228.1;no
35;blue-collar;basic.6y;1.1;93.994;-36.4;4.864;5191;no
39;technician;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
34;technician;basic.9y;-1.8;92.893;-46.2;1.299;5099.1;no
32;admin.;high.school;1.4;94.465;-41.8;4.967;5228.1;no
35;student;university.degree;1.4;94.465;-41.8;4.961;5228.1;yes
53;self-employed;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
30;technician;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
30;student;unknown;1.1;93.994;-36.4;4.857;5191;no
44;blue-collar;high.school;-1.8;93.075;-47.1;1.466;5099.1;no
50;admin.;basic.9y;1.4;93.444;-36.1;4.962;5228.1;no
56;retired;high.school;1.1;93.994;-36.4;4.857;5191;no
58;retired;high.school;-2.9;92.963;-40.8;1.262;5076.2;no
54;technician;university.degree;1.4;94.465;-41.8;4.958;5228.1;no
40;technician;university.degree;-3.4;92.649;-30.1;0.714;5017.5;yes
31;blue-collar;basic.6y;1.4;93.918;-42.7;4.963;5228.1;no
41;admin.;high.school;-1.8;92.893;-46.2;1.344;5099.1;no
31;blue-collar;high.school;-1.8;92.893;-46.2;1.327;5099.1;no
39;services;high.school;-1.8;92.893;-46.2;1.344;5099.1;no
37;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
41;unknown;unknown;1.4;94.465;-41.8;4.967;5228.1;no
50;technician;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
49;blue-collar;basic.4y;1.1;93.994;-36.4;4.859;5191;no
31;admin.;university.degree;1.1;93.994;-36.4;4.859;5191;no
35;services;professional.course;-1.8;93.749;-34.6;0.644;5008.7;yes
52;management;university.degree;1.1;93.994;-36.4;4.859;5191;no
33;management;university.degree;1.1;93.994;-36.4;4.855;5191;no
32;blue-collar;basic.4y;-1.8;92.893;-46.2;1.299;5099.1;no
35;management;university.degree;-1.8;93.075;-47.1;1.365;5099.1;no
54;admin.;university.degree;-2.9;92.201;-31.4;0.849;5076.2;yes
27;services;high.school;1.4;93.918;-42.7;4.962;5228.1;yes
52;management;professional.course;1.1;93.994;-36.4;4.857;5191;no
32;admin.;university.degree;-2.9;92.201;-31.4;0.881;5076.2;no
36;admin.;high.school;-1.8;92.893;-46.2;1.327;5099.1;no
27;admin.;professional.course;-1.8;92.893;-46.2;1.266;5099.1;no
39;blue-collar;basic.9y;-0.1;93.2;-42;4.191;5195.8;no
34;entrepreneur;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
35;blue-collar;basic.9y;1.1;93.994;-36.4;4.858;5191;no
32;admin.;university.degree;1.1;93.994;-36.4;4.859;5191;no
42;technician;professional.course;-2.9;92.201;-31.4;0.879;5076.2;no
42;admin.;high.school;-0.1;93.2;-42;4.191;5195.8;yes
37;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
34;admin.;university.degree;-0.1;93.2;-42;4.021;5195.8;no
27;admin.;high.school;1.4;93.918;-42.7;4.958;5228.1;no
49;blue-collar;basic.9y;1.4;94.465;-41.8;4.866;5228.1;yes
35;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
22;blue-collar;basic.9y;1.4;93.918;-42.7;4.96;5228.1;no
45;housemaid;university.degree;1.1;93.994;-36.4;4.86;5191;no
29;blue-collar;high.school;1.4;93.918;-42.7;4.962;5228.1;no
59;technician;professional.course;-2.9;92.201;-31.4;0.834;5076.2;no
55;retired;basic.6y;1.4;94.465;-41.8;4.865;5228.1;no
32;blue-collar;unknown;-0.1;93.2;-42;4.076;5195.8;no
49;blue-collar;unknown;1.4;93.918;-42.7;4.957;5228.1;no
43;admin.;professional.course;1.4;94.465;-41.8;4.866;5228.1;no
47;blue-collar;high.school;-1.8;92.893;-46.2;1.25;5099.1;no
41;blue-collar;basic.9y;-1.8;92.893;-46.2;1.327;5099.1;no
50;blue-collar;basic.9y;1.1;93.994;-36.4;4.857;5191;no
46;entrepreneur;university.degree;-0.1;93.2;-42;4.153;5195.8;no
32;services;high.school;1.1;93.994;-36.4;4.858;5191;no
47;retired;basic.6y;1.4;93.918;-42.7;4.962;5228.1;no
54;admin.;university.degree;1.1;93.994;-36.4;4.86;5191;no
29;technician;university.degree;-1.8;93.749;-34.6;0.645;5008.7;no
33;admin.;university.degree;-1.8;93.749;-34.6;0.659;5008.7;no
31;student;university.degree;-1.7;94.215;-40.3;0.885;4991.6;yes
27;blue-collar;basic.9y;-1.8;92.893;-46.2;1.291;5099.1;no
25;student;high.school;-1.1;94.767;-50.8;1.041;4963.6;yes
34;technician;university.degree;-0.1;93.2;-42;4.12;5195.8;yes
35;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
37;services;basic.9y;-1.8;92.893;-46.2;1.281;5099.1;no
34;technician;university.degree;1.4;93.444;-36.1;4.967;5228.1;yes
33;blue-collar;basic.4y;-1.8;92.893;-46.2;1.291;5099.1;no
54;self-employed;high.school;1.4;93.444;-36.1;4.964;5228.1;no
30;blue-collar;basic.9y;-0.1;93.2;-42;4.12;5195.8;no
40;blue-collar;basic.4y;1.4;94.465;-41.8;4.961;5228.1;no
37;technician;high.school;-1.8;93.075;-47.1;1.41;5099.1;no
34;housemaid;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
25;unemployed;high.school;1.4;93.918;-42.7;4.963;5228.1;no
59;retired;university.degree;1.4;93.444;-36.1;4.962;5228.1;no
25;admin.;university.degree;-3.4;92.379;-29.8;0.809;5017.5;no
58;unemployed;university.degree;-1.1;94.767;-50.8;1.041;4963.6;yes
42;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
33;technician;university.degree;-1.8;92.893;-46.2;1.244;5099.1;no
50;blue-collar;basic.4y;1.4;93.444;-36.1;4.966;5228.1;no
39;blue-collar;basic.6y;1.1;93.994;-36.4;4.855;5191;no
30;technician;high.school;1.4;93.444;-36.1;4.963;5228.1;yes
33;management;high.school;1.1;93.994;-36.4;4.858;5191;no
33;management;university.degree;1.1;93.994;-36.4;4.855;5191;no
41;technician;professional.course;1.1;93.994;-36.4;4.858;5191;no
36;management;university.degree;1.1;93.994;-36.4;4.864;5191;no
44;entrepreneur;university.degree;-0.1;93.2;-42;4.076;5195.8;no
57;retired;basic.4y;-1.8;93.075;-47.1;1.405;5099.1;yes
40;blue-collar;basic.6y;1.1;93.994;-36.4;4.856;5191;no
42;blue-collar;basic.9y;1.1;93.994;-36.4;4.859;5191;no
41;self-employed;university.degree;1.1;93.994;-36.4;4.857;5191;no
41;entrepreneur;university.degree;-1.7;94.027;-38.3;0.904;4991.6;yes
33;services;professional.course;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;high.school;1.4;93.918;-42.7;4.963;5228.1;no
45;unemployed;university.degree;1.1;93.994;-36.4;4.856;5191;no
29;technician;university.degree;-2.9;92.963;-40.8;1.26;5076.2;no
35;technician;basic.9y;-0.1;93.2;-42;4.12;5195.8;no
35;admin.;university.degree;-1.1;94.199;-37.5;0.886;4963.6;no
86;retired;unknown;-1.1;94.199;-37.5;0.877;4963.6;yes
45;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
34;technician;professional.course;1.1;93.994;-36.4;4.855;5191;no
41;technician;professional.course;-1.1;94.767;-50.8;1.039;4963.6;yes
50;blue-collar;basic.4y;-1.8;92.893;-46.2;1.334;5099.1;no
28;management;basic.9y;-1.8;92.893;-46.2;1.266;5099.1;no
33;admin.;university.degree;1.1;93.994;-36.4;4.86;5191;no
42;technician;university.degree;-1.8;92.893;-46.2;1.334;5099.1;no
43;blue-collar;basic.6y;1.1;93.994;-36.4;4.859;5191;no
42;services;university.degree;-3;92.713;-33;0.715;5023.5;yes
56;blue-collar;basic.4y;1.4;93.444;-36.1;4.968;5228.1;no
29;student;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
31;housemaid;high.school;1.4;93.918;-42.7;4.963;5228.1;no
31;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
28;blue-collar;basic.4y;-1.8;92.893;-46.2;1.291;5099.1;no
43;admin.;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
44;admin.;high.school;-1.8;92.893;-46.2;1.334;5099.1;no
43;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
41;retired;basic.4y;-1.1;94.601;-49.5;0.942;4963.6;no
31;admin.;university.degree;-2.9;92.201;-31.4;0.883;5076.2;no
59;admin.;university.degree;1.1;93.994;-36.4;4.86;5191;no
32;housemaid;university.degree;1.4;93.918;-42.7;4.961;5228.1;no
24;student;high.school;-1.7;94.055;-39.8;0.737;4991.6;no
31;blue-collar;basic.9y;1.4;94.465;-41.8;4.864;5228.1;yes
38;admin.;high.school;-0.1;93.2;-42;4.076;5195.8;no
37;management;university.degree;-1.8;92.893;-46.2;1.244;5099.1;no
33;admin.;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
27;admin.;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
34;services;high.school;1.1;93.994;-36.4;4.86;5191;no
46;self-employed;basic.6y;-0.1;93.2;-42;4.153;5195.8;no
30;admin.;high.school;1.4;93.918;-42.7;4.957;5228.1;no
31;unemployed;basic.4y;-0.1;93.2;-42;4.021;5195.8;no
56;management;university.degree;1.1;93.994;-36.4;4.858;5191;no
52;services;high.school;1.4;93.918;-42.7;4.962;5228.1;no
30;technician;professional.course;1.4;93.918;-42.7;4.966;5228.1;no
34;blue-collar;basic.6y;1.4;94.465;-41.8;4.947;5228.1;no
31;admin.;high.school;-3.4;92.431;-26.9;0.722;5017.5;yes
33;admin.;university.degree;-1.1;94.767;-50.8;1.049;4963.6;yes
33;admin.;university.degree;-1.8;93.075;-47.1;1.415;5099.1;no
30;technician;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
28;admin.;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
24;technician;professional.course;-1.8;92.893;-46.2;1.266;5099.1;no
41;blue-collar;basic.4y;-1.8;92.893;-46.2;1.334;5099.1;no
26;admin.;high.school;1.1;93.994;-36.4;4.86;5191;no
40;admin.;unknown;1.1;93.994;-36.4;4.86;5191;no
45;housemaid;basic.4y;-3.4;92.379;-29.8;0.797;5017.5;yes
42;admin.;university.degree;1.4;94.465;-41.8;4.866;5228.1;no
41;technician;high.school;1.4;93.444;-36.1;4.963;5228.1;yes
56;management;basic.9y;1.1;93.994;-36.4;4.86;5191;no
25;technician;high.school;-1.8;93.876;-40;0.699;5008.7;no
25;blue-collar;high.school;-1.8;92.893;-46.2;1.299;5099.1;no
33;admin.;high.school;-1.8;92.893;-46.2;1.344;5099.1;no
34;technician;basic.9y;-1.8;92.893;-46.2;1.299;5099.1;no
36;technician;high.school;-2.9;92.469;-33.6;1.029;5076.2;no
75;retired;university.degree;-1.7;94.215;-40.3;0.81;4991.6;yes
38;management;university.degree;-0.1;93.2;-42;4.021;5195.8;no
28;student;unknown;-2.9;92.201;-31.4;0.883;5076.2;no
56;retired;basic.4y;1.4;93.444;-36.1;4.967;5228.1;no
58;blue-collar;professional.course;1.4;94.465;-41.8;4.959;5228.1;no
30;blue-collar;unknown;1.1;93.994;-36.4;4.857;5191;no
